size,digits,algo,trial,elapsed,muls,adds
64,8,karatsuba,1,0.04092520000995137,262144,262144,,0,656136262641509897021,"[[158142957933611050, 167599039676081225], [155130575848375157, 192627956505819567]]","{""ok"": true, ""elapsed"": 0.04092520000995137, ""muls"": 262144, ""adds"": 262144, ""sample"": [[158142957933611050, 167599039676081225], [155130575848375157, 192627956505819567]], ""checksum"": 656136262641509897021}
","[decimal_gemm] KARATSUBA result shape: 64x64
[decimal_gemm]   digit muls: 262144 digit adds: 262144 time (s): 0.040925
"
64,8,strassen,0,0.03896000000531785,262144,262144,,0,645916406118432421357,"[[146085554948633530, 166189280158830024], [153608188431263047, 176811552945658714]]","{""ok"": true, ""elapsed"": 0.03896000000531785, ""muls"": 262144, ""adds"": 262144, ""sample"": [[146085554948633530, 166189280158830024], [153608188431263047, 176811552945658714]], ""checksum"": 645916406118432421357}
","[decimal_gemm] STRASSEN result shape: 64x64
[decimal_gemm]   digit muls: 262144 digit adds: 262144 time (s): 0.038960
"
64,8,strassen,1,0.039496800003689714,262144,262144,,0,659191033986658060418,"[[195267256158059529, 182305152975149376], [174106055978932110, 161773314634077203]]","{""ok"": true, ""elapsed"": 0.039496800003689714, ""muls"": 262144, ""adds"": 262144, ""sample"": [[195267256158059529, 182305152975149376], [174106055978932110, 161773314634077203]], ""checksum"": 659191033986658060418}
","[decimal_gemm] STRASSEN result shape: 64x64
[decimal_gemm]   digit muls: 262144 digit adds: 262144 time (s): 0.039497
"
128,8,schoolbook,0,0.27601709999726154,2097152,2097152,,0,5252068293016396912875,"[[299562307288049973, 313136715162375377], [311502639403058559, 296366610039568913]]","{""ok"": true, ""elapsed"": 0.27601709999726154, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[299562307288049973, 313136715162375377], [311502639403058559, 296366610039568913]], ""checksum"": 5252068293016396912875}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.276017
"
128,8,schoolbook,1,0.2709815999987768,2097152,2097152,,0,5274997620496382672909,"[[307045255883928787, 311515609668970787], [315556166691295675, 323814314014474147]]","{""ok"": true, ""elapsed"": 0.2709815999987768, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[307045255883928787, 311515609668970787], [315556166691295675, 323814314014474147]], ""checksum"": 5274997620496382672909}
","[decimal_gemm] SCHOOLBOOK result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.270982
"
128,8,karatsuba,0,0.27533689999836497,2097152,2097152,,0,5257409438987468682793,"[[329111475239814416, 312106103299678925], [346954058579873767, 338237424576225595]]","{""ok"": true, ""elapsed"": 0.27533689999836497, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[329111475239814416, 312106103299678925], [346954058579873767, 338237424576225595]], ""checksum"": 5257409438987468682793}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.275337
"
128,8,karatsuba,1,0.27159069999470375,2097152,2097152,,0,5226606576147644341723,"[[283811224812920497, 274583972056696658], [296181295114009426, 292060142366359701]]","{""ok"": true, ""elapsed"": 0.27159069999470375, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[283811224812920497, 274583972056696658], [296181295114009426, 292060142366359701]], ""checksum"": 5226606576147644341723}
","[decimal_gemm] KARATSUBA result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.271591
"
128,8,strassen,0,0.2658588999911444,2097152,2097152,,0,5223488270546883501647,"[[347860986027572199, 340825443942032448], [328435503532101874, 348224906647034067]]","{""ok"": true, ""elapsed"": 0.2658588999911444, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[347860986027572199, 340825443942032448], [328435503532101874, 348224906647034067]], ""checksum"": 5223488270546883501647}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.265859
"
128,8,strassen,1,0.27413019999221433,2097152,2097152,,0,5203639586601293638423,"[[317834696613941532, 321635680826386297], [290457692082513504, 286402996242949329]]","{""ok"": true, ""elapsed"": 0.27413019999221433, ""muls"": 2097152, ""adds"": 2097152, ""sample"": [[317834696613941532, 321635680826386297], [290457692082513504, 286402996242949329]], ""checksum"": 5203639586601293638423}
","[decimal_gemm] STRASSEN result shape: 128x128
[decimal_gemm]   digit muls: 2097152 digit adds: 2097152 time (s): 0.274130
"
256,8,schoolbook,0,2.050881000002846,16777216,16777216,,0,41810764635819076871605,"[[630860988206229850, 657212198635823262], [610820230659071838, 636825033792840628]]","{""ok"": true, ""elapsed"": 2.050881000002846, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[630860988206229850, 657212198635823262], [610820230659071838, 636825033792840628]], ""checksum"": 41810764635819076871605}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 2.050881
"
256,8,schoolbook,1,2.170005799998762,16777216,16777216,,0,41831216294448375963139,"[[559814792478014353, 595936572795896905], [587684401405927560, 571819863793051160]]","{""ok"": true, ""elapsed"": 2.170005799998762, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[559814792478014353, 595936572795896905], [587684401405927560, 571819863793051160]], ""checksum"": 41831216294448375963139}
","[decimal_gemm] SCHOOLBOOK result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 2.170006
"
256,8,karatsuba,0,2.076078400001279,16777216,16777216,,0,42034032326305317082930,"[[685060178383830461, 655149738429766355], [620890898674414497, 604531457141302815]]","{""ok"": true, ""elapsed"": 2.076078400001279, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[685060178383830461, 655149738429766355], [620890898674414497, 604531457141302815]], ""checksum"": 42034032326305317082930}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 2.076078
"
256,8,karatsuba,1,1.9307871000055457,16777216,16777216,,0,41891542631106088919230,"[[656976464222271582, 616055741808688062], [683707378937297313, 666912641128377275]]","{""ok"": true, ""elapsed"": 1.9307871000055457, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[656976464222271582, 616055741808688062], [683707378937297313, 666912641128377275]], ""checksum"": 41891542631106088919230}
","[decimal_gemm] KARATSUBA result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 1.930787
"
256,8,strassen,0,2.1290818999987096,16777216,16777216,,0,41918133052605749612232,"[[561409126662653065, 579887203325997051], [631944733839942926, 602160231725267466]]","{""ok"": true, ""elapsed"": 2.1290818999987096, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[561409126662653065, 579887203325997051], [631944733839942926, 602160231725267466]], ""checksum"": 41918133052605749612232}
","[decimal_gemm] STRASSEN result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 2.129082
"
256,8,strassen,1,2.08358789999329,16777216,16777216,,0,41705842397075192085913,"[[623678102529524566, 621327085257885348], [582683427515656216, 632059309140731041]]","{""ok"": true, ""elapsed"": 2.08358789999329, ""muls"": 16777216, ""adds"": 16777216, ""sample"": [[623678102529524566, 621327085257885348], [582683427515656216, 632059309140731041]], ""checksum"": 41705842397075192085913}
","[decimal_gemm] STRASSEN result shape: 256x256
[decimal_gemm]   digit muls: 16777216 digit adds: 16777216 time (s): 2.083588
"
512,8,schoolbook,0,16.49540149999666,134217728,134217728,,0,335847311192281159784990,"[[1242034566618622413, 1327007386251950682], [1219225705039325997, 1219786036640329808]]","{""ok"": true, ""elapsed"": 16.49540149999666, ""muls"": 134217728, ""adds"": 134217728, ""sample"": [[1242034566618622413, 1327007386251950682], [1219225705039325997, 1219786036640329808]], ""checksum"": 335847311192281159784990}
","[decimal_gemm] SCHOOLBOOK result shape: 512x512
[decimal_gemm]   digit muls: 134217728 digit adds: 134217728 time (s): 16.495401
"
512,8,schoolbook,1,16.05137210000248,134217728,134217728,,0,334628381926415261175755,"[[1318636990239788214, 1274507452918096209], [1351042332531481212, 1306225859106897137]]","{""ok"": true, ""elapsed"": 16.05137210000248, ""muls"": 134217728, ""adds"": 134217728, ""sample"": [[1318636990239788214, 1274507452918096209], [1351042332531481212, 1306225859106897137]], ""checksum"": 334628381926415261175755}
","[decimal_gemm] SCHOOLBOOK result shape: 512x512
[decimal_gemm]   digit muls: 134217728 digit adds: 134217728 time (s): 16.051372
"
512,8,karatsuba,0,16.058410999990883,134217728,134217728,,0,336083935823114863582781,"[[1353177332568220907, 1356255796516598295], [1332430199848546474, 1315626482236367843]]","{""ok"": true, ""elapsed"": 16.058410999990883, ""muls"": 134217728, ""adds"": 134217728, ""sample"": [[1353177332568220907, 1356255796516598295], [1332430199848546474, 1315626482236367843]], ""checksum"": 336083935823114863582781}
","[decimal_gemm] KARATSUBA result shape: 512x512
[decimal_gemm]   digit muls: 134217728 digit adds: 134217728 time (s): 16.058411
"
512,8,karatsuba,1,15.528099300005124,134217728,134217728,,0,336013417512978958973612,"[[1289567659859131071, 1281319998366078177], [1321399821037228613, 1282578980576815363]]","{""ok"": true, ""elapsed"": 15.528099300005124, ""muls"": 134217728, ""adds"": 134217728, ""sample"": [[1289567659859131071, 1281319998366078177], [1321399821037228613, 1282578980576815363]], ""checksum"": 336013417512978958973612}
","[decimal_gemm] KARATSUBA result shape: 512x512
[decimal_gemm]   digit muls: 134217728 digit adds: 134217728 time (s): 15.528099
"
512,8,strassen,0,16.145747799993842,134217728,134217728,,0,335469512763299797801756,"[[1215601616960868709, 1226419046300546474], [1247438396516916384, 1244599096785015610]]","{""ok"": true, ""elapsed"": 16.145747799993842, ""muls"": 134217728, ""adds"": 134217728, ""sample"": [[1215601616960868709, 1226419046300546474], [1247438396516916384, 1244599096785015610]], ""checksum"": 335469512763299797801756}
","[decimal_gemm] STRASSEN result shape: 512x512
[decimal_gemm]   digit muls: 134217728 digit adds: 134217728 time (s): 16.145748
"
512,8,strassen,1,15.533293100001174,134217728,134217728,,0,335188426335428496155059,"[[1281929163783854707, 1308914108727713049], [1292378368929625966, 1327576813741347427]]","{""ok"": true, ""elapsed"": 15.533293100001174, ""muls"": 134217728, ""adds"": 134217728, ""sample"": [[1281929163783854707, 1308914108727713049], [1292378368929625966, 1327576813741347427]], ""checksum"": 335188426335428496155059}
","[decimal_gemm] STRASSEN result shape: 512x512
[decimal_gemm]   digit muls: 134217728 digit adds: 134217728 time (s): 15.533293
"
4,4,schoolbook,0,6.61999947624281e-05,64,64,,0,1078191221,"[[83789989, 109224309], [35859714, 42695374]]","{""ok"": true, ""elapsed"": 6.61999947624281e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[83789989, 109224309], [35859714, 42695374]], ""checksum"": 1078191221}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000066
"
4,4,schoolbook,1,7.160000677686185e-05,64,64,,0,1977091011,"[[122887449, 116392425], [121467243, 65056075]]","{""ok"": true, ""elapsed"": 7.160000677686185e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[122887449, 116392425], [121467243, 65056075]], ""checksum"": 1977091011}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000072
"
4,4,schoolbook,2,6.330000178422779e-05,64,64,,0,1597988185,"[[62160202, 52029695], [70195949, 84799259]]","{""ok"": true, ""elapsed"": 6.330000178422779e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[62160202, 52029695], [70195949, 84799259]], ""checksum"": 1597988185}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000063
"
4,4,karatsuba,0,7.500000356230885e-05,64,64,,0,1284823160,"[[50705241, 53916671], [140743918, 163839400]]","{""ok"": true, ""elapsed"": 7.500000356230885e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[50705241, 53916671], [140743918, 163839400]], ""checksum"": 1284823160}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000075
"
4,4,karatsuba,1,7.110000296961516e-05,64,64,,0,1573759906,"[[156273593, 190819158], [26145398, 37443032]]","{""ok"": true, ""elapsed"": 7.110000296961516e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[156273593, 190819158], [26145398, 37443032]], ""checksum"": 1573759906}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000071
"
4,4,karatsuba,2,7.870000263210386e-05,64,64,,0,1818786744,"[[103024280, 83316338], [86133110, 80561786]]","{""ok"": true, ""elapsed"": 7.870000263210386e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[103024280, 83316338], [86133110, 80561786]], ""checksum"": 1818786744}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000079
"
4,4,strassen,0,7.100000220816582e-05,64,64,,0,1890478072,"[[92130848, 185799436], [30886156, 92095629]]","{""ok"": true, ""elapsed"": 7.100000220816582e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[92130848, 185799436], [30886156, 92095629]], ""checksum"": 1890478072}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000071
"
4,4,strassen,1,7.330000516958535e-05,64,64,,0,2007266708,"[[168151268, 214783916], [159866643, 189150716]]","{""ok"": true, ""elapsed"": 7.330000516958535e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[168151268, 214783916], [159866643, 189150716]], ""checksum"": 2007266708}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000073
"
4,4,strassen,2,7.320000440813601e-05,64,64,,0,1809212050,"[[84291952, 69712591], [159145124, 170493352]]","{""ok"": true, ""elapsed"": 7.320000440813601e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[84291952, 69712591], [159145124, 170493352]], ""checksum"": 1809212050}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000073
"
4,8,schoolbook,0,8.519999391864985e-05,64,64,,0,182789233973472144,"[[8180232225969359, 11832723906706543], [12639040748485236, 14979231716324104]]","{""ok"": true, ""elapsed"": 8.519999391864985e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[8180232225969359, 11832723906706543], [12639040748485236, 14979231716324104]], ""checksum"": 182789233973472144}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000085
"
4,8,schoolbook,1,9.159999899566174e-05,64,64,,0,187820115416909753,"[[13717179571475856, 16506258648349803], [12474154730385852, 13842605034882117]]","{""ok"": true, ""elapsed"": 9.159999899566174e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[13717179571475856, 16506258648349803], [12474154730385852, 13842605034882117]], ""checksum"": 187820115416909753}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000092
"
4,8,schoolbook,2,0.00010730000212788582,64,64,,0,154376475042546204,"[[10992247677037305, 8261595832584642], [9609610123807149, 4824413539770251]]","{""ok"": true, ""elapsed"": 0.00010730000212788582, ""muls"": 64, ""adds"": 64, ""sample"": [[10992247677037305, 8261595832584642], [9609610123807149, 4824413539770251]], ""checksum"": 154376475042546204}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000107
"
4,8,karatsuba,0,9.57999873207882e-05,64,64,,0,156133155656300951,"[[8685146002526680, 15598140186819156], [10045056336860389, 11658664453467425]]","{""ok"": true, ""elapsed"": 9.57999873207882e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[8685146002526680, 15598140186819156], [10045056336860389, 11658664453467425]], ""checksum"": 156133155656300951}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000096
"
4,8,karatsuba,1,8.38999985717237e-05,64,64,,0,160851770267212255,"[[3936725898419366, 16109505968821836], [3702722739715444, 14244289726561372]]","{""ok"": true, ""elapsed"": 8.38999985717237e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[3936725898419366, 16109505968821836], [3702722739715444, 14244289726561372]], ""checksum"": 160851770267212255}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000084
"
4,8,karatsuba,2,8.519999391864985e-05,64,64,,0,218795226340315300,"[[16371516523682786, 12970477377057798], [19031964802469998, 18188109276189269]]","{""ok"": true, ""elapsed"": 8.519999391864985e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[16371516523682786, 12970477377057798], [19031964802469998, 18188109276189269]], ""checksum"": 218795226340315300}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000085
"
4,8,strassen,0,8.92000098247081e-05,64,64,,0,135775636441895068,"[[9936047600957388, 15028309000771696], [2277793279920845, 3336075209384592]]","{""ok"": true, ""elapsed"": 8.92000098247081e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[9936047600957388, 15028309000771696], [2277793279920845, 3336075209384592]], ""checksum"": 135775636441895068}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000089
"
4,8,strassen,1,9.390000195708126e-05,64,64,,0,205437281288206555,"[[5573385933488190, 12278690859133865], [14023260943452326, 19913666442024341]]","{""ok"": true, ""elapsed"": 9.390000195708126e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[5573385933488190, 12278690859133865], [14023260943452326, 19913666442024341]], ""checksum"": 205437281288206555}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000094
"
4,8,strassen,2,8.710000838618726e-05,64,64,,0,164487245460109594,"[[10829034386843281, 12764949601204282], [4943000083981247, 5895332568299663]]","{""ok"": true, ""elapsed"": 8.710000838618726e-05, ""muls"": 64, ""adds"": 64, ""sample"": [[10829034386843281, 12764949601204282], [4943000083981247, 5895332568299663]], ""checksum"": 164487245460109594}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000087
"
4,16,schoolbook,0,0.00015520000306423753,64,64,,0,1197651005317794027511719536044386,"[[87951409449123988324263500363897, 43170473627216796482904774355301], [129633516044520478400309496477667, 60227733379236269411874703175138]]","{""ok"": true, ""elapsed"": 0.00015520000306423753, ""muls"": 64, ""adds"": 64, ""sample"": [[87951409449123988324263500363897, 43170473627216796482904774355301], [129633516044520478400309496477667, 60227733379236269411874703175138]], ""checksum"": 1197651005317794027511719536044386}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000155
"
4,16,schoolbook,1,0.00010989999282173812,64,64,,0,1709224634223082531194322002317757,"[[100041787909613377836804889461212, 92371031247960396376015097579320], [96189687550694033538357624708398, 88743597430714559145682537432253]]","{""ok"": true, ""elapsed"": 0.00010989999282173812, ""muls"": 64, ""adds"": 64, ""sample"": [[100041787909613377836804889461212, 92371031247960396376015097579320], [96189687550694033538357624708398, 88743597430714559145682537432253]], ""checksum"": 1709224634223082531194322002317757}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000110
"
4,16,schoolbook,2,0.00011819999781437218,64,64,,0,1063738750137284374419936771516810,"[[106231043409764560779389461062143, 116790994082006536737469926710974], [49730908193168512309103057072861, 50671960661176092144055166705756]]","{""ok"": true, ""elapsed"": 0.00011819999781437218, ""muls"": 64, ""adds"": 64, ""sample"": [[106231043409764560779389461062143, 116790994082006536737469926710974], [49730908193168512309103057072861, 50671960661176092144055166705756]], ""checksum"": 1063738750137284374419936771516810}
","[decimal_gemm] SCHOOLBOOK result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000118
"
4,16,karatsuba,0,0.0001382000045850873,64,64,,0,1403076929438272653109937528849973,"[[80109939515110743194997451295495, 133367460915918818486741198832082], [98461876270046864925451250765210, 147635590711286291559995877648816]]","{""ok"": true, ""elapsed"": 0.0001382000045850873, ""muls"": 64, ""adds"": 64, ""sample"": [[80109939515110743194997451295495, 133367460915918818486741198832082], [98461876270046864925451250765210, 147635590711286291559995877648816]], ""checksum"": 1403076929438272653109937528849973}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000138
"
4,16,karatsuba,1,0.00012290000449866056,64,64,,0,1680184671273059558578982464249156,"[[158043570922722249119856545207087, 108440586520075937004816028287145], [143015822711753096562292472596191, 88653036964609792450237942547392]]","{""ok"": true, ""elapsed"": 0.00012290000449866056, ""muls"": 64, ""adds"": 64, ""sample"": [[158043570922722249119856545207087, 108440586520075937004816028287145], [143015822711753096562292472596191, 88653036964609792450237942547392]], ""checksum"": 1680184671273059558578982464249156}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000123
"
4,16,karatsuba,2,0.00014289999671746045,64,64,,0,1331846276858378816731940524977018,"[[124433765957148299792717264009266, 89997991276123978817020966641154], [96108792218674169417538597283921, 81421800448797443011084444299682]]","{""ok"": true, ""elapsed"": 0.00014289999671746045, ""muls"": 64, ""adds"": 64, ""sample"": [[124433765957148299792717264009266, 89997991276123978817020966641154], [96108792218674169417538597283921, 81421800448797443011084444299682]], ""checksum"": 1331846276858378816731940524977018}
","[decimal_gemm] KARATSUBA result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000143
"
4,16,strassen,0,0.00012799999967683107,64,64,,0,2367163209896123235407345603335087,"[[131100505955508350332162412250346, 88662826161401166393652311381188], [130436318728797045114286652025788, 97492755244060027734260924851092]]","{""ok"": true, ""elapsed"": 0.00012799999967683107, ""muls"": 64, ""adds"": 64, ""sample"": [[131100505955508350332162412250346, 88662826161401166393652311381188], [130436318728797045114286652025788, 97492755244060027734260924851092]], ""checksum"": 2367163209896123235407345603335087}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000128
"
4,16,strassen,1,0.00012409999908413738,64,64,,0,1647634317158595831276613566691341,"[[97375679870155690977186289699783, 72055655951055795600769124851482], [52424599757657483506171657028850, 38432212377801519602603920816973]]","{""ok"": true, ""elapsed"": 0.00012409999908413738, ""muls"": 64, ""adds"": 64, ""sample"": [[97375679870155690977186289699783, 72055655951055795600769124851482], [52424599757657483506171657028850, 38432212377801519602603920816973]], ""checksum"": 1647634317158595831276613566691341}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000124
"
4,16,strassen,2,0.0001227000029757619,64,64,,0,1870684014832015145519763008853570,"[[103990579122130158195904739709879, 161249689176439861316115316618771], [56406627998208077258794574394777, 79654893202930859752530889510289]]","{""ok"": true, ""elapsed"": 0.0001227000029757619, ""muls"": 64, ""adds"": 64, ""sample"": [[103990579122130158195904739709879, 161249689176439861316115316618771], [56406627998208077258794574394777, 79654893202930859752530889510289]], ""checksum"": 1870684014832015145519763008853570}
","[decimal_gemm] STRASSEN result shape: 4x4
[decimal_gemm]   digit muls: 64 digit adds: 64 time (s): 0.000123
"
8,4,schoolbook,0,0.0002447000006213784,512,512,,0,15783914563,"[[248053194, 177721223], [253718632, 191456789]]","{""ok"": true, ""elapsed"": 0.0002447000006213784, ""muls"": 512, ""adds"": 512, ""sample"": [[248053194, 177721223], [253718632, 191456789]], ""checksum"": 15783914563}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000245
"
8,4,schoolbook,1,0.00022739999985788018,512,512,,0,12379593300,"[[84380919, 140683576], [145412788, 203822593]]","{""ok"": true, ""elapsed"": 0.00022739999985788018, ""muls"": 512, ""adds"": 512, ""sample"": [[84380919, 140683576], [145412788, 203822593]], ""checksum"": 12379593300}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000227
"
8,4,schoolbook,2,0.00023289999808184803,512,512,,0,11530492380,"[[152759476, 90914516], [134213372, 124419141]]","{""ok"": true, ""elapsed"": 0.00023289999808184803, ""muls"": 512, ""adds"": 512, ""sample"": [[152759476, 90914516], [134213372, 124419141]], ""checksum"": 11530492380}
","[decimal_gemm] SCHOOLBOOK result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000233
"
8,4,karatsuba,0,0.0002249000099254772,512,512,,0,12705179311,"[[199368188, 185604313], [277698359, 292355964]]","{""ok"": true, ""elapsed"": 0.0002249000099254772, ""muls"": 512, ""adds"": 512, ""sample"": [[199368188, 185604313], [277698359, 292355964]], ""checksum"": 12705179311}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000225
"
8,4,karatsuba,1,0.00022739999985788018,512,512,,0,11733438612,"[[91659524, 149685766], [119030248, 168132309]]","{""ok"": true, ""elapsed"": 0.00022739999985788018, ""muls"": 512, ""adds"": 512, ""sample"": [[91659524, 149685766], [119030248, 168132309]], ""checksum"": 11733438612}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000227
"
8,4,karatsuba,2,0.00024390000908169895,512,512,,0,13148361603,"[[166786923, 173979218], [198856625, 251599734]]","{""ok"": true, ""elapsed"": 0.00024390000908169895, ""muls"": 512, ""adds"": 512, ""sample"": [[166786923, 173979218], [198856625, 251599734]], ""checksum"": 13148361603}
","[decimal_gemm] KARATSUBA result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000244
"
8,4,strassen,0,0.0002393000031588599,512,512,,0,12538275567,"[[201392742, 153726094], [188897622, 176041922]]","{""ok"": true, ""elapsed"": 0.0002393000031588599, ""muls"": 512, ""adds"": 512, ""sample"": [[201392742, 153726094], [188897622, 176041922]], ""checksum"": 12538275567}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000239
"
8,4,strassen,1,0.00022729999909643084,512,512,,0,12106557393,"[[181349732, 151154294], [171614411, 117693352]]","{""ok"": true, ""elapsed"": 0.00022729999909643084, ""muls"": 512, ""adds"": 512, ""sample"": [[181349732, 151154294], [171614411, 117693352]], ""checksum"": 12106557393}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000227
"
8,4,strassen,2,0.00022259999241214246,512,512,,0,13497589705,"[[155402736, 175266367], [148099567, 205716697]]","{""ok"": true, ""elapsed"": 0.00022259999241214246, ""muls"": 512, ""adds"": 512, ""sample"": [[155402736, 175266367], [148099567, 205716697]], ""checksum"": 13497589705}
","[decimal_gemm] STRASSEN result shape: 8x8
[decimal_gemm]   digit muls: 512 digit adds: 512 time (s): 0.000223
"
